Date,MOH,ANTM,HUM,UNH
5/29/20,185.820007,294.109985,410.649994,304.850006
6/1/20,183.070007,290.029999,401.5,305.929993
6/2/20,183.119995,294.200012,404.899994,306.309998
6/3/20,179.139999,289.269989,393.730011,305.350006
6/4/20,173.580002,282.089996,392.269989,298.079987
6/5/20,171.029999,287.890015,389.859985,311.850006
6/8/20,171.770004,300.589996,398.100006,309.480011
6/9/20,175.089996,291.01001,390.179993,309.209991
6/10/20,178.839996,288.540009,392.51001,305.75
6/11/20,168.960007,264.540009,373.540009,283.730011
6/12/20,169.889999,265.73999,378.720001,285.149994
6/15/20,166.190002,262.329987,378.850006,286.279999
6/16/20,172.710007,267.429993,378,293
6/17/20,168.800003,265.720001,380,292.600006
6/18/20,171.169998,265.529999,379.070007,291.480011
6/19/20,179.75,266.429993,380.76001,291.23999
6/22/20,179.850006,265.209991,379.809998,292.670013
6/23/20,178.639999,268.98999,381.779999,297.600006
6/24/20,172.880005,257.309998,371.799988,289.179993
6/25/20,174.729996,261,376.130005,296.220001
6/26/20,169.089996,255.649994,374.640015,286.880005
6/29/20,171.600006,259.269989,379.359985,289.76001
6/30/20,177.979996,262.980011,387.75,294.950012
7/1/20,179.119995,268.679993,391.549988,297.730011
7/2/20,182.050003,267,391.890015,298.26001
7/6/20,182.940002,269,396.459991,302.809998
7/7/20,182.419998,264.890015,391.700012,296.649994
7/8/20,182.350006,262.540009,386,298.359985
7/9/20,178.619995,255,382.920013,291.160004
7/10/20,176.539993,255,381.579987,291.230011
7/13/20,176.669998,257.579987,381.869995,299.709991
7/14/20,185.479996,263.470001,396.540009,308.519989
7/15/20,185.860001,267.279999,395.369995,304.070007
7/16/20,184.179993,264.089996,395.890015,307.149994
7/17/20,185.880005,266.369995,404.48999,306.529999
7/20/20,179.199997,259,396.76001,303.459991
7/21/20,181.460007,265.709991,397.589996,305.109985
7/22/20,183.75,268.089996,402.369995,306.709991
7/23/20,183.539993,269.929993,397.75,302.970001
7/24/20,184.25,270.48999,392.140015,300.790009
7/27/20,182.240005,263.98999,391.019989,298.600006
7/28/20,181.5,265.230011,386.649994,299.929993
7/29/20,187.649994,281.559998,396.399994,306.679993
7/30/20,187.020004,277.190002,398.540009,305.230011
7/31/20,184.699997,273.799988,392.450012,302.779999
8/3/20,185.809998,270.75,394.549988,303.609985
8/4/20,186.699997,270.890015,391.179993,304.5
8/5/20,193.970001,275.649994,403.910004,312.470001
8/6/20,194.259995,271.480011,407.630005,314.059998
8/7/20,196.009995,276.660004,417.940002,317.029999
8/10/20,189.300003,278.850006,419.76001,319.100006
8/11/20,185.610001,280.329987,415.769989,315.549988
8/12/20,191.800003,283.179993,420.059998,322.269989
8/13/20,193.020004,282.329987,419.5,321.519989
8/14/20,193.759995,283.230011,422.019989,323.700012
8/17/20,195.550003,283.109985,420.01001,320.51001
8/18/20,192.800003,282.450012,417.170013,316.809998
8/19/20,193.509995,283.399994,418,315.399994
8/20/20,189.960007,281.75,413.959991,313.329987
8/21/20,188.550003,284.630005,418.790009,314.140015
8/24/20,181.589996,279.160004,406.079987,308.839996
8/25/20,182.259995,276.470001,405.839996,312.220001
8/26/20,181.210007,270.209991,403.730011,308.820007
8/27/20,183.740005,274.589996,407.450012,311.670013
8/28/20,183.820007,277.279999,408.040009,314.369995
8/31/20,184.970001,281.519989,415.170013,312.549988
9/1/20,186.029999,273.079987,414.850006,312.829987
9/2/20,193.149994,279.970001,427.769989,320.23999
9/3/20,184.100006,277,421.279999,316.230011
9/4/20,183,276.220001,413.190002,312
9/8/20,175.080002,267.209991,405.369995,307.25
9/9/20,175.5,267.420013,408.220001,312.019989
9/10/20,171.449997,260.839996,393.369995,304.600006
9/11/20,168.839996,258.029999,391.359985,301.480011
9/14/20,179.279999,265.600006,403.630005,308.570007
9/15/20,181.789993,260.149994,399.98999,307.230011
9/16/20,184.169998,263.619995,399.070007,306.519989
9/17/20,181.309998,263,397.5,304.980011
9/18/20,184.559998,264.190002,402.630005,308.019989
9/21/20,168.880005,257.709991,394.51001,299.190002
9/22/20,156.210007,247.440002,386.76001,294.26001
9/23/20,153.070007,245.729996,385.420013,292.140015
9/24/20,153.080002,248.779999,387,292.660004
9/25/20,161.509995,255.25,400.850006,302.5
9/28/20,163.070007,257.059998,400,303.230011
9/29/20,171.800003,259.790009,401.5,304.149994
9/30/20,183.039993,268.589996,413.890015,311.769989
10/1/20,188.179993,270.170013,415.359985,313.070007
10/2/20,193.360001,275.01001,408.309998,311.980011
10/5/20,201.320007,284.790009,419.619995,318.149994
10/6/20,198.179993,283.640015,416.200012,314.450012
10/7/20,203.529999,293.119995,429.410004,323.170013
10/8/20,199.75,293.290009,427.320007,322.410004
10/9/20,199.199997,294.410004,433.440002,327.839996
10/12/20,204.399994,298.570007,430.519989,329.970001
10/13/20,203.630005,297.440002,432.809998,331.420013
10/14/20,202.850006,292.339996,423,321.850006
10/15/20,206.5,294.899994,435.359985,324.570007
10/16/20,210.639999,296.869995,437.720001,329.899994
10/19/20,206.690002,292.209991,433.079987,324.220001
10/20/20,206.600006,291.190002,436.410004,323.410004
10/21/20,206.729996,296.160004,437.230011,322.790009
10/22/20,211.119995,305.170013,441.160004,325.730011
10/23/20,212.550003,310.76001,444.309998,330.600006
10/26/20,205.029999,299.75,435.130005,323.059998
10/27/20,203.869995,298.880005,432.140015,320.51001
10/28/20,193.229996,285.799988,413.25,308
10/29/20,187.110001,273.26001,396.75,303.679993
10/30/20,186.470001,272.799988,399.279999,305.140015
11/2/20,198.850006,278.25,408.579987,312.100006
11/3/20,211.589996,293.459991,423.429993,321.350006
11/4/20,216.940002,327.859985,452.01001,354.559998
11/5/20,216.820007,319.600006,440.790009,354.399994
11/6/20,215.470001,313.320007,432.549988,347.459991
11/9/20,207.100006,322.410004,422.98999,350
11/10/20,220.039993,328.559998,430.670013,353.690002
11/11/20,219.009995,323.369995,426,351.700012
11/12/20,215.800003,329.920013,431.799988,354.410004
11/13/20,219.740005,332.959991,433.399994,355.670013
11/16/20,218.899994,333.149994,428.540009,356.820007
11/17/20,219.759995,329.839996,422.230011,352.100006
11/18/20,213.339996,322.380005,418.440002,344.51001
11/19/20,209.179993,311.850006,407.170013,337
11/20/20,207.259995,305.619995,406.209991,334.700012
11/23/20,207.199997,310.660004,409.290009,335.059998
11/24/20,205.169998,313.940002,408.190002,336.01001
11/25/20,202.820007,309.049988,401.040009,333.190002
11/27/20,207.020004,312.799988,406.48999,337.940002
11/30/20,204.130005,311.519989,400.519989,336.339996
12/1/20,207.199997,313.899994,405.720001,341.190002
12/2/20,208.039993,318.450012,405.75,347.559998
12/3/20,208.119995,323.029999,403.829987,348.679993
12/4/20,213.720001,323.269989,412.779999,349.890015
12/7/20,211.449997,319.23999,403.73999,347.859985
12/8/20,215.070007,322.690002,409.279999,347.859985
12/9/20,209.759995,318.440002,408.140015,344.410004
12/10/20,204.690002,313.75,397.480011,339.649994
12/11/20,200.179993,311.399994,391.130005,337.070007
12/14/20,199.679993,310.100006,388.230011,336.130005
12/15/20,204.039993,313.220001,392.329987,339.670013
12/16/20,200.649994,310.23999,392.76001,339.339996
12/17/20,203.649994,314.079987,396.339996,341.670013
12/18/20,201.960007,308.640015,391.619995,338.380005
12/21/20,202.160004,306.380005,389.01001,336.079987
12/22/20,205.729996,303.299988,388.440002,335.01001
12/23/20,208.490005,308.350006,405.089996,337.589996
12/24/20,207.100006,308.670013,404.829987,340.790009
12/28/20,206.520004,312.890015,410.190002,345.950012
12/29/20,207.339996,314.329987,408.049988,347.350006
12/30/20,206.759995,314.049988,406.109985,344.98999
12/31/20,212.679993,321.089996,410.269989,350.679993
1/4/21,216.080002,318.579987,412.190002,349.5
1/5/21,215.949997,315.100006,413.179993,344.799988
1/6/21,235.729996,328.320007,437.829987,359.269989
1/7/21,242.050003,337.380005,447.690002,365.029999
1/8/21,243.100006,337.079987,436.769989,363.390015
1/11/21,241.800003,338.769989,433.540009,360.75
1/12/21,237.889999,334.779999,422.470001,357.369995
1/13/21,228.589996,330.429993,416.019989,355.040009
1/14/21,223.759995,322.519989,405,350.529999
1/15/21,220.740005,326.420013,406.809998,351.299988
1/19/21,219.100006,323.690002,407.309998,352.190002
1/20/21,222.630005,321.519989,411.339996,350.839996
1/21/21,222.309998,321.700012,414.600006,355
1/22/21,223.119995,314.089996,405.179993,347.549988
1/25/21,224.839996,315.369995,404,347.809998
1/26/21,219.320007,312.519989,395.850006,343.109985
1/27/21,216.929993,290.170013,377.929993,332.98999
1/28/21,218.470001,300.51001,389.790009,338.149994
1/29/21,213.610001,296.980011,383.109985,333.579987
2/1/21,214.110001,292.559998,379.899994,334
2/2/21,212.059998,298.98999,376.98999,338.720001
2/3/21,210.899994,298.359985,379.929993,337.890015
2/4/21,206.649994,294.359985,385.089996,329.320007
2/5/21,204.699997,290.850006,379.299988,324.51001
2/8/21,202.539993,287.700012,378.339996,324.339996
2/9/21,206.009995,298.700012,382.589996,329.630005
2/10/21,206.199997,298.170013,378,333.399994
