UNH actualPrice$,UNH predictedPrice$,Percentage Error%
230.789993,230.93626403808594,0.06337841436908738
225.88000499999998,225.38661193847656,0.21843149043821755
245.17999300000002,245.4594268798828,0.11397091437342034
236.850006,244.40052795410156,3.187891814578022
198.190002,197.88180541992188,0.1555056142933576
130.690002,133.11729431152344,1.8572899796293865
351.700012,354.451171875,0.7822461703526995
297.730011,297.9316711425781,0.06773255470646343
184.600006,184.85369873046875,0.13742834356611147
338.380005,341.047119140625,0.7882008692047325
255.32000699999998,256.48016357421875,0.4543931311339713
243.19999700000002,249.85057067871094,2.7346109213607073
215.36000099999998,218.1763153076172,1.307723948059048
229.0,229.83181762695312,0.3632391384074782
114.199997,112.99432373046875,1.0557559555200744
338.72000099999997,333.8158874511719,1.4478370141561536
308.820007,311.71893310546875,0.938710588614414
