t,Date,MOH(t),ANTM(t),HUM(t),UNH(t),MOH(t-1),ANTM(t-1),HUM(t-1),UNH(t-1),MOH(t-2),ANTM(t-2),HUM(t-2),UNH(t-2),MOH(t-3),ANTM(t-3),HUM(t-3),UNH(t-3),Y(t)
1023,2/13/20,145.580002,298.869995,380.200012,302.200012,145.729996,296.0,373.859985,303.480011,141.419998,279.910004,357.170013,290.790009,129.350006,276.549988,353.0,287.02999900000003,298.77999900000003
1024,2/14/20,144.990005,297.820007,375.850006,298.77999900000003,145.580002,298.869995,380.200012,302.200012,145.729996,296.0,373.859985,303.480011,141.419998,279.910004,357.170013,290.790009,302.140015
1025,2/18/20,149.21000700000002,302.450012,372.119995,302.140015,144.990005,297.820007,375.850006,298.77999900000003,145.580002,298.869995,380.200012,302.200012,145.729996,296.0,373.859985,303.480011,305.309998
1026,2/19/20,153.83999599999999,304.059998,378.519989,305.309998,149.21000700000002,302.450012,372.119995,302.140015,144.990005,297.820007,375.850006,298.77999900000003,145.580002,298.869995,380.200012,302.200012,302.130005
1027,2/20/20,150.490005,293.940002,370.98999,302.130005,153.83999599999999,304.059998,378.519989,305.309998,149.21000700000002,302.450012,372.119995,302.140015,144.990005,297.820007,375.850006,298.77999900000003,301.429993
1028,2/21/20,149.800003,294.709991,369.670013,301.429993,150.490005,293.940002,370.98999,302.130005,153.83999599999999,304.059998,378.519989,305.309998,149.21000700000002,302.450012,372.119995,302.140015,277.790009
1029,2/24/20,138.21000700000002,277.5,346.160004,277.790009,149.800003,294.709991,369.670013,301.429993,150.490005,293.940002,370.98999,302.130005,153.83999599999999,304.059998,378.519989,305.309998,263.390015
1030,2/25/20,129.03999299999998,267.399994,332.019989,263.390015,138.21000700000002,277.5,346.160004,277.790009,149.800003,294.709991,369.670013,301.429993,150.490005,293.940002,370.98999,302.130005,263.0
1031,2/26/20,128.729996,268.149994,328.670013,263.0,129.03999299999998,267.399994,332.019989,263.390015,138.21000700000002,277.5,346.160004,277.790009,149.800003,294.709991,369.670013,301.429993,253.919998
1032,2/27/20,124.18,257.859985,314.329987,253.919998,128.729996,268.149994,328.670013,263.0,129.03999299999998,267.399994,332.019989,263.390015,138.21000700000002,277.5,346.160004,277.790009,254.960007
1033,2/28/20,122.550003,257.089996,319.679993,254.960007,124.18,257.859985,314.329987,253.919998,128.729996,268.149994,328.670013,263.0,129.03999299999998,267.399994,332.019989,263.390015,273.109985
1034,3/2/20,127.32,271.269989,345.359985,273.109985,122.550003,257.089996,319.679993,254.960007,124.18,257.859985,314.329987,253.919998,128.729996,268.149994,328.670013,263.0,261.399994
1035,3/3/20,122.43,256.380005,325.369995,261.399994,127.32,271.269989,345.359985,273.109985,122.550003,257.089996,319.679993,254.960007,124.18,257.859985,314.329987,253.919998,289.420013
1036,3/4/20,142.350006,296.420013,372.339996,289.420013,122.43,256.380005,325.369995,261.399994,127.32,271.269989,345.359985,273.109985,122.550003,257.089996,319.679993,254.960007,282.959991
1037,3/5/20,140.020004,287.160004,370.600006,282.959991,142.350006,296.420013,372.339996,289.420013,122.43,256.380005,325.369995,261.399994,127.32,271.269989,345.359985,273.109985,283.869995
1038,3/6/20,138.199997,282.190002,367.01001,283.869995,140.020004,287.160004,370.600006,282.959991,142.350006,296.420013,372.339996,289.420013,122.43,256.380005,325.369995,261.399994,273.440002
1039,3/9/20,132.770004,269.820007,337.200012,273.440002,138.199997,282.190002,367.01001,283.869995,140.020004,287.160004,370.600006,282.959991,142.350006,296.420013,372.339996,289.420013,280.0
1040,3/10/20,136.380005,286.049988,349.299988,280.0,132.770004,269.820007,337.200012,273.440002,138.199997,282.190002,367.01001,283.869995,140.020004,287.160004,370.600006,282.959991,277.77999900000003
1041,3/11/20,131.919998,281.690002,328.22000099999997,277.77999900000003,136.380005,286.049988,349.299988,280.0,132.770004,269.820007,337.200012,273.440002,138.199997,282.190002,367.01001,283.869995,250.41000400000001
1042,3/12/20,130.03999299999998,256.209991,293.049988,250.41000400000001,131.919998,281.690002,328.22000099999997,277.77999900000003,136.380005,286.049988,349.299988,280.0,132.770004,269.820007,337.200012,273.440002,272.040009
1043,3/13/20,146.350006,270.339996,313.910004,272.040009,130.03999299999998,256.209991,293.049988,250.41000400000001,131.919998,281.690002,328.22000099999997,277.77999900000003,136.380005,286.049988,349.299988,280.0,225.039993
1044,3/16/20,121.690002,224.039993,270.209991,225.039993,146.350006,270.339996,313.910004,272.040009,130.03999299999998,256.209991,293.049988,250.41000400000001,131.919998,281.690002,328.22000099999997,277.77999900000003,244.22000099999997
1045,3/17/20,125.739998,238.32000699999998,272.579987,244.22000099999997,121.690002,224.039993,270.209991,225.039993,146.350006,270.339996,313.910004,272.040009,130.03999299999998,256.209991,293.049988,250.41000400000001,217.059998
1046,3/18/20,120.050003,206.96000700000002,246.580002,217.059998,125.739998,238.32000699999998,272.579987,244.22000099999997,121.690002,224.039993,270.209991,225.039993,146.350006,270.339996,313.910004,272.040009,219.80000299999998
1047,3/19/20,120.480003,200.869995,256.190002,219.80000299999998,120.050003,206.96000700000002,246.580002,217.059998,125.739998,238.32000699999998,272.579987,244.22000099999997,121.690002,224.039993,270.209991,225.039993,206.58999599999999
1048,3/20/20,113.75,191.58999599999999,230.61000099999998,206.58999599999999,120.480003,200.869995,256.190002,219.80000299999998,120.050003,206.96000700000002,246.580002,217.059998,125.739998,238.32000699999998,272.579987,244.22000099999997,194.860001
1049,3/23/20,107.790001,174.679993,214.42999300000002,194.860001,113.75,191.58999599999999,230.61000099999998,206.58999599999999,120.480003,200.869995,256.190002,219.80000299999998,120.050003,206.96000700000002,246.580002,217.059998,219.80000299999998
1050,3/24/20,117.910004,196.83999599999999,234.059998,219.80000299999998,107.790001,174.679993,214.42999300000002,194.860001,113.75,191.58999599999999,230.61000099999998,206.58999599999999,120.480003,200.869995,256.190002,219.80000299999998,234.49000499999997
1051,3/25/20,130.229996,216.36999500000002,269.01001,234.49000499999997,117.910004,196.83999599999999,234.059998,219.80000299999998,107.790001,174.679993,214.42999300000002,194.860001,113.75,191.58999599999999,230.61000099999998,206.58999599999999,255.38999900000002
1052,3/26/20,139.979996,235.669998,304.480011,255.38999900000002,130.229996,216.36999500000002,269.01001,234.49000499999997,117.910004,196.83999599999999,234.059998,219.80000299999998,107.790001,174.679993,214.42999300000002,194.860001,242.44999700000002
1053,3/27/20,135.169998,222.960007,297.070007,242.44999700000002,139.979996,235.669998,304.480011,255.38999900000002,130.229996,216.36999500000002,269.01001,234.49000499999997,117.910004,196.83999599999999,234.059998,219.80000299999998,251.27999900000003
1054,3/30/20,139.350006,230.580002,311.230011,251.27999900000003,135.169998,222.960007,297.070007,242.44999700000002,139.979996,235.669998,304.480011,255.38999900000002,130.229996,216.36999500000002,269.01001,234.49000499999997,249.38000499999998
1055,3/31/20,139.71000700000002,227.039993,314.019989,249.38000499999998,139.350006,230.580002,311.230011,251.27999900000003,135.169998,222.960007,297.070007,242.44999700000002,139.979996,235.669998,304.480011,255.38999900000002,237.32000699999998
1056,4/1/20,131.16000400000001,214.30000299999998,298.75,237.32000699999998,139.71000700000002,227.039993,314.019989,249.38000499999998,139.350006,230.580002,311.230011,251.27999900000003,135.169998,222.960007,297.070007,242.44999700000002,240.440002
1057,4/2/20,133.479996,211.38999900000002,300.109985,240.440002,131.16000400000001,214.30000299999998,298.75,237.32000699999998,139.71000700000002,227.039993,314.019989,249.38000499999998,139.350006,230.580002,311.230011,251.27999900000003,229.49000499999997
1058,4/3/20,132.130005,203.300003,291.630005,229.49000499999997,133.479996,211.38999900000002,300.109985,240.440002,131.16000400000001,214.30000299999998,298.75,237.32000699999998,139.71000700000002,227.039993,314.019989,249.38000499999998,248.33999599999999
1059,4/6/20,141.0,225.72000099999997,327.47000099999997,248.33999599999999,132.130005,203.300003,291.630005,229.49000499999997,133.479996,211.38999900000002,300.109985,240.440002,131.16000400000001,214.30000299999998,298.75,237.32000699999998,248.039993
1060,4/7/20,140.110001,224.05000299999998,320.049988,248.039993,141.0,225.72000099999997,327.47000099999997,248.33999599999999,132.130005,203.300003,291.630005,229.49000499999997,133.479996,211.38999900000002,300.109985,240.440002,267.829987
1061,4/8/20,157.559998,247.020004,337.26001,267.829987,140.110001,224.05000299999998,320.049988,248.039993,141.0,225.72000099999997,327.47000099999997,248.33999599999999,132.130005,203.300003,291.630005,229.49000499999997,264.130005
1062,4/9/20,153.279999,242.460007,341.899994,264.130005,157.559998,247.020004,337.26001,267.829987,140.110001,224.05000299999998,320.049988,248.039993,141.0,225.72000099999997,327.47000099999997,248.33999599999999,263.51001
1063,4/13/20,156.71000700000002,240.52999900000003,348.26001,263.51001,153.279999,242.460007,341.899994,264.130005,157.559998,247.020004,337.26001,267.829987,140.110001,224.05000299999998,320.049988,248.039993,270.5
1064,4/14/20,163.28999299999998,252.00999500000003,352.209991,270.5,156.71000700000002,240.52999900000003,348.26001,263.51001,153.279999,242.460007,341.899994,264.130005,157.559998,247.020004,337.26001,267.829987,281.679993
1065,4/15/20,160.199997,250.47000099999997,353.540009,281.679993,163.28999299999998,252.00999500000003,352.209991,270.5,156.71000700000002,240.52999900000003,348.26001,263.51001,153.279999,242.460007,341.899994,264.130005,298.429993
1066,4/16/20,170.970001,271.839996,377.309998,298.429993,160.199997,250.47000099999997,353.540009,281.679993,163.28999299999998,252.00999500000003,352.209991,270.5,156.71000700000002,240.52999900000003,348.26001,263.51001,290.559998
1067,4/17/20,169.820007,267.820007,373.589996,290.559998,170.970001,271.839996,377.309998,298.429993,160.199997,250.47000099999997,353.540009,281.679993,163.28999299999998,252.00999500000003,352.209991,270.5,282.140015
1068,4/20/20,164.300003,263.200012,367.329987,282.140015,169.820007,267.820007,373.589996,290.559998,170.970001,271.839996,377.309998,298.429993,160.199997,250.47000099999997,353.540009,281.679993,274.190002
1069,4/21/20,160.429993,249.36999500000002,358.859985,274.190002,164.300003,263.200012,367.329987,282.140015,169.820007,267.820007,373.589996,290.559998,170.970001,271.839996,377.309998,298.429993,277.019989
1070,4/22/20,163.369995,262.959991,367.170013,277.019989,160.429993,249.36999500000002,358.859985,274.190002,164.300003,263.200012,367.329987,282.140015,169.820007,267.820007,373.589996,290.559998,285.329987
1071,4/23/20,167.220001,261.549988,366.070007,285.329987,163.369995,262.959991,367.170013,277.019989,160.429993,249.36999500000002,358.859985,274.190002,164.300003,263.200012,367.329987,282.140015,291.290009
1072,4/24/20,168.279999,264.119995,369.089996,291.290009,167.220001,261.549988,366.070007,285.329987,163.369995,262.959991,367.170013,277.019989,160.429993,249.36999500000002,358.859985,274.190002,293.980011
1073,4/27/20,170.869995,270.059998,373.519989,293.980011,168.279999,264.119995,369.089996,291.290009,167.220001,261.549988,366.070007,285.329987,163.369995,262.959991,367.170013,277.019989,288.359985
1074,4/28/20,166.350006,268.22000099999997,362.869995,288.359985,170.869995,270.059998,373.519989,293.980011,168.279999,264.119995,369.089996,291.290009,167.220001,261.549988,366.070007,285.329987,287.649994
1075,4/29/20,164.759995,280.609985,377.380005,287.649994,166.350006,268.22000099999997,362.869995,288.359985,170.869995,270.059998,373.519989,293.980011,168.279999,264.119995,369.089996,291.290009,292.47000099999997
1076,4/30/20,163.970001,280.730011,381.820007,292.47000099999997,164.759995,280.609985,377.380005,287.649994,166.350006,268.22000099999997,362.869995,288.359985,170.869995,270.059998,373.519989,293.980011,284.51001
1077,5/1/20,173.25,269.570007,372.23999,284.51001,163.970001,280.730011,381.820007,292.47000099999997,164.759995,280.609985,377.380005,287.649994,166.350006,268.22000099999997,362.869995,288.359985,287.540009
1078,5/4/20,178.309998,271.0,377.839996,287.540009,173.25,269.570007,372.23999,284.51001,163.970001,280.730011,381.820007,292.47000099999997,164.759995,280.609985,377.380005,287.649994,293.040009
1079,5/5/20,181.080002,275.070007,384.059998,293.040009,178.309998,271.0,377.839996,287.540009,173.25,269.570007,372.23999,284.51001,163.970001,280.730011,381.820007,292.47000099999997,288.769989
1080,5/6/20,183.100006,270.619995,374.98999,288.769989,181.080002,275.070007,384.059998,293.040009,178.309998,271.0,377.839996,287.540009,173.25,269.570007,372.23999,284.51001,285.0
1081,5/7/20,177.270004,265.730011,371.420013,285.0,183.100006,270.619995,374.98999,288.769989,181.080002,275.070007,384.059998,293.040009,178.309998,271.0,377.839996,287.540009,287.0
1082,5/8/20,175.550003,274.329987,377.5,287.0,177.270004,265.730011,371.420013,285.0,183.100006,270.619995,374.98999,288.769989,181.080002,275.070007,384.059998,293.040009,288.690002
1083,5/11/20,178.860001,272.369995,380.040009,288.690002,175.550003,274.329987,377.5,287.0,177.270004,265.730011,371.420013,285.0,183.100006,270.619995,374.98999,288.769989,287.700012
1084,5/12/20,180.5,272.959991,383.709991,287.700012,178.860001,272.369995,380.040009,288.690002,175.550003,274.329987,377.5,287.0,177.270004,265.730011,371.420013,285.0,278.0
1085,5/13/20,174.380005,267.799988,377.420013,278.0,180.5,272.959991,383.709991,287.700012,178.860001,272.369995,380.040009,288.690002,175.550003,274.329987,377.5,287.0,290.609985
1086,5/14/20,176.479996,273.27999900000003,385.809998,290.609985,174.380005,267.799988,377.420013,278.0,180.5,272.959991,383.709991,287.700012,178.860001,272.369995,380.040009,288.690002,290.959991
1087,5/15/20,181.419998,278.089996,398.22000099999997,290.959991,176.479996,273.27999900000003,385.809998,290.609985,174.380005,267.799988,377.420013,278.0,180.5,272.959991,383.709991,287.700012,293.359985
1088,5/18/20,173.75,279.959991,392.369995,293.359985,181.419998,278.089996,398.22000099999997,290.959991,176.479996,273.27999900000003,385.809998,290.609985,174.380005,267.799988,377.420013,278.0,289.049988
1089,5/19/20,176.669998,281.100006,394.47000099999997,289.049988,173.75,279.959991,392.369995,293.359985,181.419998,278.089996,398.22000099999997,290.959991,176.479996,273.27999900000003,385.809998,290.609985,287.98999
1090,5/20/20,176.970001,280.0,391.190002,287.98999,176.669998,281.100006,394.47000099999997,289.049988,173.75,279.959991,392.369995,293.359985,181.419998,278.089996,398.22000099999997,290.959991,286.910004
1091,5/21/20,181.720001,278.679993,395.269989,286.910004,176.970001,280.0,391.190002,287.98999,176.669998,281.100006,394.47000099999997,289.049988,173.75,279.959991,392.369995,293.359985,289.940002
1092,5/22/20,182.21000700000002,277.109985,394.429993,289.940002,181.720001,278.679993,395.269989,286.910004,176.970001,280.0,391.190002,287.98999,176.669998,281.100006,394.47000099999997,289.049988,294.890015
1093,5/26/20,183.71000700000002,283.420013,397.089996,294.890015,182.21000700000002,277.109985,394.429993,289.940002,181.720001,278.679993,395.269989,286.910004,176.970001,280.0,391.190002,287.98999,303.769989
1094,5/27/20,183.649994,287.25,399.339996,303.769989,183.71000700000002,283.420013,397.089996,294.890015,182.21000700000002,277.109985,394.429993,289.940002,181.720001,278.679993,395.269989,286.910004,303.97000099999997
1095,5/28/20,186.860001,291.369995,403.809998,303.97000099999997,183.649994,287.25,399.339996,303.769989,183.71000700000002,283.420013,397.089996,294.890015,182.21000700000002,277.109985,394.429993,289.940002,304.850006
1096,5/29/20,185.820007,294.109985,410.649994,304.850006,186.860001,291.369995,403.809998,303.97000099999997,183.649994,287.25,399.339996,303.769989,183.71000700000002,283.420013,397.089996,294.890015,305.929993
1097,6/1/20,183.070007,290.02999900000003,401.5,305.929993,185.820007,294.109985,410.649994,304.850006,186.860001,291.369995,403.809998,303.97000099999997,183.649994,287.25,399.339996,303.769989,306.309998
1098,6/2/20,183.119995,294.200012,404.899994,306.309998,183.070007,290.02999900000003,401.5,305.929993,185.820007,294.109985,410.649994,304.850006,186.860001,291.369995,403.809998,303.97000099999997,305.350006
1099,6/3/20,179.139999,289.269989,393.730011,305.350006,183.119995,294.200012,404.899994,306.309998,183.070007,290.02999900000003,401.5,305.929993,185.820007,294.109985,410.649994,304.850006,298.079987
1100,6/4/20,173.580002,282.089996,392.269989,298.079987,179.139999,289.269989,393.730011,305.350006,183.119995,294.200012,404.899994,306.309998,183.070007,290.02999900000003,401.5,305.929993,311.850006
1101,6/5/20,171.029999,287.890015,389.859985,311.850006,173.580002,282.089996,392.269989,298.079987,179.139999,289.269989,393.730011,305.350006,183.119995,294.200012,404.899994,306.309998,309.480011
1102,6/8/20,171.770004,300.589996,398.100006,309.480011,171.029999,287.890015,389.859985,311.850006,173.580002,282.089996,392.269989,298.079987,179.139999,289.269989,393.730011,305.350006,309.209991
1103,6/9/20,175.08999599999999,291.01001,390.179993,309.209991,171.770004,300.589996,398.100006,309.480011,171.029999,287.890015,389.859985,311.850006,173.580002,282.089996,392.269989,298.079987,305.75
1104,6/10/20,178.83999599999999,288.540009,392.51001,305.75,175.08999599999999,291.01001,390.179993,309.209991,171.770004,300.589996,398.100006,309.480011,171.029999,287.890015,389.859985,311.850006,283.730011
1105,6/11/20,168.96000700000002,264.540009,373.540009,283.730011,178.83999599999999,288.540009,392.51001,305.75,175.08999599999999,291.01001,390.179993,309.209991,171.770004,300.589996,398.100006,309.480011,285.149994
1106,6/12/20,169.889999,265.73999,378.72000099999997,285.149994,168.96000700000002,264.540009,373.540009,283.730011,178.83999599999999,288.540009,392.51001,305.75,175.08999599999999,291.01001,390.179993,309.209991,286.27999900000003
1107,6/15/20,166.190002,262.329987,378.850006,286.27999900000003,169.889999,265.73999,378.72000099999997,285.149994,168.96000700000002,264.540009,373.540009,283.730011,178.83999599999999,288.540009,392.51001,305.75,293.0
1108,6/16/20,172.71000700000002,267.429993,378.0,293.0,166.190002,262.329987,378.850006,286.27999900000003,169.889999,265.73999,378.72000099999997,285.149994,168.96000700000002,264.540009,373.540009,283.730011,292.600006
1109,6/17/20,168.800003,265.72000099999997,380.0,292.600006,172.71000700000002,267.429993,378.0,293.0,166.190002,262.329987,378.850006,286.27999900000003,169.889999,265.73999,378.72000099999997,285.149994,291.480011
1110,6/18/20,171.169998,265.52999900000003,379.070007,291.480011,168.800003,265.72000099999997,380.0,292.600006,172.71000700000002,267.429993,378.0,293.0,166.190002,262.329987,378.850006,286.27999900000003,291.23999
1111,6/19/20,179.75,266.429993,380.76001,291.23999,171.169998,265.52999900000003,379.070007,291.480011,168.800003,265.72000099999997,380.0,292.600006,172.71000700000002,267.429993,378.0,293.0,292.670013
1112,6/22/20,179.850006,265.209991,379.809998,292.670013,179.75,266.429993,380.76001,291.23999,171.169998,265.52999900000003,379.070007,291.480011,168.800003,265.72000099999997,380.0,292.600006,297.600006
1113,6/23/20,178.639999,268.98999,381.77999900000003,297.600006,179.850006,265.209991,379.809998,292.670013,179.75,266.429993,380.76001,291.23999,171.169998,265.52999900000003,379.070007,291.480011,289.179993
1114,6/24/20,172.880005,257.309998,371.799988,289.179993,178.639999,268.98999,381.77999900000003,297.600006,179.850006,265.209991,379.809998,292.670013,179.75,266.429993,380.76001,291.23999,296.22000099999997
1115,6/25/20,174.729996,261.0,376.130005,296.22000099999997,172.880005,257.309998,371.799988,289.179993,178.639999,268.98999,381.77999900000003,297.600006,179.850006,265.209991,379.809998,292.670013,286.880005
1116,6/26/20,169.08999599999999,255.649994,374.640015,286.880005,174.729996,261.0,376.130005,296.22000099999997,172.880005,257.309998,371.799988,289.179993,178.639999,268.98999,381.77999900000003,297.600006,289.76001
1117,6/29/20,171.600006,259.269989,379.359985,289.76001,169.08999599999999,255.649994,374.640015,286.880005,174.729996,261.0,376.130005,296.22000099999997,172.880005,257.309998,371.799988,289.179993,294.950012
1118,6/30/20,177.979996,262.980011,387.75,294.950012,171.600006,259.269989,379.359985,289.76001,169.08999599999999,255.649994,374.640015,286.880005,174.729996,261.0,376.130005,296.22000099999997,297.730011
1119,7/1/20,179.119995,268.679993,391.549988,297.730011,177.979996,262.980011,387.75,294.950012,171.600006,259.269989,379.359985,289.76001,169.08999599999999,255.649994,374.640015,286.880005,298.26001
1120,7/2/20,182.050003,267.0,391.890015,298.26001,179.119995,268.679993,391.549988,297.730011,177.979996,262.980011,387.75,294.950012,171.600006,259.269989,379.359985,289.76001,302.809998
1121,7/6/20,182.940002,269.0,396.459991,302.809998,182.050003,267.0,391.890015,298.26001,179.119995,268.679993,391.549988,297.730011,177.979996,262.980011,387.75,294.950012,296.649994
1122,7/7/20,182.419998,264.890015,391.700012,296.649994,182.940002,269.0,396.459991,302.809998,182.050003,267.0,391.890015,298.26001,179.119995,268.679993,391.549988,297.730011,298.359985
1123,7/8/20,182.350006,262.540009,386.0,298.359985,182.419998,264.890015,391.700012,296.649994,182.940002,269.0,396.459991,302.809998,182.050003,267.0,391.890015,298.26001,291.160004
1124,7/9/20,178.619995,255.0,382.920013,291.160004,182.350006,262.540009,386.0,298.359985,182.419998,264.890015,391.700012,296.649994,182.940002,269.0,396.459991,302.809998,291.230011
1125,7/10/20,176.53999299999998,255.0,381.579987,291.230011,178.619995,255.0,382.920013,291.160004,182.350006,262.540009,386.0,298.359985,182.419998,264.890015,391.700012,296.649994,299.709991
1126,7/13/20,176.669998,257.579987,381.869995,299.709991,176.53999299999998,255.0,381.579987,291.230011,178.619995,255.0,382.920013,291.160004,182.350006,262.540009,386.0,298.359985,308.519989
1127,7/14/20,185.479996,263.47000099999997,396.540009,308.519989,176.669998,257.579987,381.869995,299.709991,176.53999299999998,255.0,381.579987,291.230011,178.619995,255.0,382.920013,291.160004,304.070007
1128,7/15/20,185.860001,267.27999900000003,395.369995,304.070007,185.479996,263.47000099999997,396.540009,308.519989,176.669998,257.579987,381.869995,299.709991,176.53999299999998,255.0,381.579987,291.230011,307.149994
1129,7/16/20,184.179993,264.089996,395.890015,307.149994,185.860001,267.27999900000003,395.369995,304.070007,185.479996,263.47000099999997,396.540009,308.519989,176.669998,257.579987,381.869995,299.709991,306.52999900000003
1130,7/17/20,185.880005,266.369995,404.48999,306.52999900000003,184.179993,264.089996,395.890015,307.149994,185.860001,267.27999900000003,395.369995,304.070007,185.479996,263.47000099999997,396.540009,308.519989,303.459991
1131,7/20/20,179.199997,259.0,396.76001,303.459991,185.880005,266.369995,404.48999,306.52999900000003,184.179993,264.089996,395.890015,307.149994,185.860001,267.27999900000003,395.369995,304.070007,305.109985
1132,7/21/20,181.46000700000002,265.709991,397.589996,305.109985,179.199997,259.0,396.76001,303.459991,185.880005,266.369995,404.48999,306.52999900000003,184.179993,264.089996,395.890015,307.149994,306.709991
1133,7/22/20,183.75,268.089996,402.369995,306.709991,181.46000700000002,265.709991,397.589996,305.109985,179.199997,259.0,396.76001,303.459991,185.880005,266.369995,404.48999,306.52999900000003,302.97000099999997
1134,7/23/20,183.53999299999998,269.929993,397.75,302.97000099999997,183.75,268.089996,402.369995,306.709991,181.46000700000002,265.709991,397.589996,305.109985,179.199997,259.0,396.76001,303.459991,300.790009
1135,7/24/20,184.25,270.48999,392.140015,300.790009,183.53999299999998,269.929993,397.75,302.97000099999997,183.75,268.089996,402.369995,306.709991,181.46000700000002,265.709991,397.589996,305.109985,298.600006
1136,7/27/20,182.240005,263.98999,391.019989,298.600006,184.25,270.48999,392.140015,300.790009,183.53999299999998,269.929993,397.75,302.97000099999997,183.75,268.089996,402.369995,306.709991,299.929993
1137,7/28/20,181.5,265.230011,386.649994,299.929993,182.240005,263.98999,391.019989,298.600006,184.25,270.48999,392.140015,300.790009,183.53999299999998,269.929993,397.75,302.97000099999997,306.679993
1138,7/29/20,187.649994,281.559998,396.399994,306.679993,181.5,265.230011,386.649994,299.929993,182.240005,263.98999,391.019989,298.600006,184.25,270.48999,392.140015,300.790009,305.230011
1139,7/30/20,187.020004,277.190002,398.540009,305.230011,187.649994,281.559998,396.399994,306.679993,181.5,265.230011,386.649994,299.929993,182.240005,263.98999,391.019989,298.600006,302.77999900000003
1140,7/31/20,184.699997,273.799988,392.450012,302.77999900000003,187.020004,277.190002,398.540009,305.230011,187.649994,281.559998,396.399994,306.679993,181.5,265.230011,386.649994,299.929993,303.609985
1141,8/3/20,185.809998,270.75,394.549988,303.609985,184.699997,273.799988,392.450012,302.77999900000003,187.020004,277.190002,398.540009,305.230011,187.649994,281.559998,396.399994,306.679993,304.5
1142,8/4/20,186.699997,270.890015,391.179993,304.5,185.809998,270.75,394.549988,303.609985,184.699997,273.799988,392.450012,302.77999900000003,187.020004,277.190002,398.540009,305.230011,312.47000099999997
1143,8/5/20,193.970001,275.649994,403.910004,312.47000099999997,186.699997,270.890015,391.179993,304.5,185.809998,270.75,394.549988,303.609985,184.699997,273.799988,392.450012,302.77999900000003,314.059998
1144,8/6/20,194.259995,271.480011,407.630005,314.059998,193.970001,275.649994,403.910004,312.47000099999997,186.699997,270.890015,391.179993,304.5,185.809998,270.75,394.549988,303.609985,317.02999900000003
1145,8/7/20,196.009995,276.660004,417.940002,317.02999900000003,194.259995,271.480011,407.630005,314.059998,193.970001,275.649994,403.910004,312.47000099999997,186.699997,270.890015,391.179993,304.5,319.100006
1146,8/10/20,189.300003,278.850006,419.76000999999997,319.100006,196.009995,276.660004,417.940002,317.02999900000003,194.259995,271.480011,407.630005,314.059998,193.970001,275.649994,403.910004,312.47000099999997,315.549988
1147,8/11/20,185.610001,280.329987,415.769989,315.549988,189.300003,278.850006,419.76000999999997,319.100006,196.009995,276.660004,417.940002,317.02999900000003,194.259995,271.480011,407.630005,314.059998,322.269989
1148,8/12/20,191.800003,283.179993,420.05999800000006,322.269989,185.610001,280.329987,415.769989,315.549988,189.300003,278.850006,419.76000999999997,319.100006,196.009995,276.660004,417.940002,317.02999900000003,321.519989
1149,8/13/20,193.020004,282.329987,419.5,321.519989,191.800003,283.179993,420.05999800000006,322.269989,185.610001,280.329987,415.769989,315.549988,189.300003,278.850006,419.76000999999997,319.100006,323.700012
1150,8/14/20,193.759995,283.230011,422.01998899999995,323.700012,193.020004,282.329987,419.5,321.519989,191.800003,283.179993,420.05999800000006,322.269989,185.610001,280.329987,415.769989,315.549988,320.51001
1151,8/17/20,195.550003,283.109985,420.01000999999997,320.51001,193.759995,283.230011,422.01998899999995,323.700012,193.020004,282.329987,419.5,321.519989,191.800003,283.179993,420.05999800000006,322.269989,316.809998
1152,8/18/20,192.800003,282.450012,417.170013,316.809998,195.550003,283.109985,420.01000999999997,320.51001,193.759995,283.230011,422.01998899999995,323.700012,193.020004,282.329987,419.5,321.519989,315.399994
1153,8/19/20,193.509995,283.399994,418.0,315.399994,192.800003,282.450012,417.170013,316.809998,195.550003,283.109985,420.01000999999997,320.51001,193.759995,283.230011,422.01998899999995,323.700012,313.329987
1154,8/20/20,189.96000700000002,281.75,413.959991,313.329987,193.509995,283.399994,418.0,315.399994,192.800003,282.450012,417.170013,316.809998,195.550003,283.109985,420.01000999999997,320.51001,314.140015
1155,8/21/20,188.550003,284.630005,418.790009,314.140015,189.96000700000002,281.75,413.959991,313.329987,193.509995,283.399994,418.0,315.399994,192.800003,282.450012,417.170013,316.809998,308.839996
1156,8/24/20,181.58999599999999,279.160004,406.079987,308.839996,188.550003,284.630005,418.790009,314.140015,189.96000700000002,281.75,413.959991,313.329987,193.509995,283.399994,418.0,315.399994,312.22000099999997
1157,8/25/20,182.259995,276.47000099999997,405.839996,312.22000099999997,181.58999599999999,279.160004,406.079987,308.839996,188.550003,284.630005,418.790009,314.140015,189.96000700000002,281.75,413.959991,313.329987,308.820007
1158,8/26/20,181.21000700000002,270.209991,403.730011,308.820007,182.259995,276.47000099999997,405.839996,312.22000099999997,181.58999599999999,279.160004,406.079987,308.839996,188.550003,284.630005,418.790009,314.140015,311.670013
1159,8/27/20,183.740005,274.589996,407.450012,311.670013,181.21000700000002,270.209991,403.730011,308.820007,182.259995,276.47000099999997,405.839996,312.22000099999997,181.58999599999999,279.160004,406.079987,308.839996,314.369995
1160,8/28/20,183.820007,277.27999900000003,408.040009,314.369995,183.740005,274.589996,407.450012,311.670013,181.21000700000002,270.209991,403.730011,308.820007,182.259995,276.47000099999997,405.839996,312.22000099999997,312.549988
